id,project,bug_class,source_file,function,shape,manifest,source_batch,selection_method,verdict,reason
T1H_oniguruma_alloc_0007,oniguruma,alloc,src/regparse.c,name_add,duplicate-name-backref-capacity-overclaim,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_oniguruma_alloc_0008,oniguruma,alloc,src/regparse.c,reg_callout_list_entry,callout-list-grow-capacity-overclaim,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_oniguruma_doublefree_0001,oniguruma,doublefree,src/regexec.c,onig_region_copy,region-capture-history-shallow-copy-ownership,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_oniguruma_doublefree_0002,oniguruma,doublefree,src/regexec.c,onig_regset_replace,regset-remove-shift-count-not-decremented,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_oniguruma_doublefree_0003,oniguruma,doublefree,src/regparse.c,onig_node_copy,cclass-node-copy-shared-mbuf-ownership,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_oniguruma_spatial_0001,oniguruma,spatial,src/regparse.c,BB_MOVE_RIGHT,charclass-range-insertion-destination-undergrow,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_oniguruma_spatial_0002,oniguruma,spatial,src/regparse.c,scan_env_add_mem_entry,capture-env-static-dynamic-threshold-off-by-one,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_oniguruma_spatial_0003,oniguruma,spatial,src/regposix.c,onig_posix_regexec,posix-wrapper-capture-vector-copy-cap-mismatch,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_oniguruma_uaf_0001,oniguruma,uaf,src/regcomp.c,ops_make_string_pool,compiled-exact-string-pool-rebase-omission,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_oniguruma_uaf_0002,oniguruma,uaf,src/regcomp.c,node_swap,inline-string-node-swap-rebase-loss,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_oniguruma_uninit_0001,oniguruma,uninit,src/regparse.c,scan_env_add_mem_entry,capture-env-static-to-dynamic-copy-gap,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_oniguruma_uninit_0002,oniguruma,uninit,src/regparse.c,prs_callout_of_name,named-callout-optional-default-initialization-gap,oniguruma-6.9.10-hard-20260615/oniguruma_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
parson_1_5_3_hard_doublefree_array_remove_count_retained_0007,parson,doublefree,parson.c,json_array_remove,parson-array-remove-logical-count-retained,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
parson_1_5_3_secondary_topup_hard_doublefree_deep_copy_object_key_borrowed_0003,parson,doublefree,parson.c,json_value_deep_copy,parson-deep-copy-object-key-borrowed-ownership-alias,parson-1.5.3-secondary-topup-hard-20260616/parson_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
parson_1_5_3_topup_hard_doublefree_object_add_parent_ownership_not_marked_0002,parson,doublefree,parson.c,json_object_add,parson-object-add-child-parent-ownership-state-missing,parson-1.5.3-topup-hard-20260616/parson_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
parson_1_5_3_hard_spatial_object_load_factor_item_capacity_0001,parson,spatial,parson.c,json_object_init,parson-object-load-factor-item-capacity-expansion,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
parson_1_5_3_topup_hard_spatial_pretty_buffer_guard_uses_compact_size_0001,parson,spatial,parson.c,json_serialize_to_buffer_pretty,parson-pretty-serializer-compact-size-guard-mismatch,parson-1.5.3-topup-hard-20260616/parson_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
parson_1_5_3_hard_typeconf_object_value_returned_as_array_0002,parson,typeconf,parson.c,json_value_get_array,parson-json-value-object-arm-array-accessor-confusion,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
parson_1_5_3_hard_uaf_object_clear_hash_cells_keep_freed_names_0005,parson,uaf,parson.c,json_object_clear,parson-object-clear-hash-route-to-freed-names,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
parson_1_5_3_hard_uaf_object_rehash_frees_transferred_entries_0003,parson,uaf,parson.c,json_object_grow_and_rehash,parson-object-rehash-transferred-entry-ownership-freed,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
parson_1_5_3_hard_uaf_object_remove_final_probe_cell_retained_0004,parson,uaf,parson.c,json_object_remove_internal,parson-object-remove-final-probe-cell-retained,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
parson_1_5_3_hard_uaf_object_replace_frees_incoming_value_0006,parson,uaf,parson.c,json_object_set_value,parson-object-replacement-incoming-value-freed,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
parson_1_5_3_hard_uninit_utf16_surrogate_cursor_gap_0008,parson,uninit,parson.c,parse_utf16,parson-utf16-surrogate-output-cursor-gap,parson-1.5.3-hard-20260616/parson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0001,pcre2,alloc,src/pcre2_compile.c,parse_regex,named-group-discovery-vector-sizeof-factor-loss,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0002,pcre2,alloc,src/pcre2_compile.c,pcre2_compile_8/16/32,parsed-pattern-vector-sizeof-factor-loss,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0003,pcre2,alloc,src/pcre2_compile.c,pcre2_compile_8/16/32,lookbehind-groupinfo-pair-array-off-by-one,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0004,pcre2,alloc,src/pcre2_compile_cgroup.c,PRIV(compile_parse_scan_substr_args),scan-substring-capture-bitset-off-by-one-allocation,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0005,pcre2,alloc,src/pcre2_compile_cgroup.c,PRIV(compile_parse_recurse_args),recurse-argument-trailer-sizeof-factor-loss,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0006,pcre2,alloc,src/pcre2_compile_class.c,PRIV(compile_class_nested),nested-xclass-hoisted-bitmap-length-undercount,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0007,pcre2,alloc,src/pcre2_compile_class.c,PRIV(compile_class_nested),eclass-map-length-undercount,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0008,pcre2,alloc,src/pcre2_convert.c,pcre2_pattern_convert,converted-pattern-dry-run-terminator-underallocation,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0009,pcre2,alloc,src/pcre2_match_data.c,pcre2_match_data_create,public-match-data-ovector-pair-size-factor-loss,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_alloc_0010,pcre2,alloc,src/pcre2_substring.c,pcre2_substring_list_get,substring-list-aggregate-terminator-underallocation,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_doublefree_0001,pcre2,doublefree,src/pcre2_serialize.c,pcre2_serialize_decode,serialized-shared-table-refcount-undercount,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_pcre2_doublefree_0002,pcre2,doublefree,src/pcre2_substitute.c,pcre2_substitute,substitute-matched-subject-ownership-flag-preserved,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_pcre2_spatial_0001,pcre2,spatial,src/pcre2_auto_possess.c,get_chr_property_list,auto-possess-caseless-clist-stack-bound-off-by-one,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_spatial_0002,pcre2,spatial,src/pcre2_dfa_match.c,more_workspace,dfa-recursion-workspace-ovector-capacity-omission,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_spatial_0003,pcre2,spatial,src/pcre2_dfa_match.c,pcre2_dfa_match,dfa-restart-state-count-capacity-mismatch,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_spatial_0004,pcre2,spatial,src/pcre2_match.c,match,heap-limit-frame-growth-short-tail-admission,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_spatial_0005,pcre2,spatial,src/pcre2_serialize.c,pcre2_serialize_decode,serialized-name-table-metadata-conjunction,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_spatial_0006,pcre2,spatial,src/pcre2_substitute.c,read_name_subst,replacement-name-helper-boundary-off-by-one,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_spatial_0007,pcre2,spatial,src/pcre2posix.c,pcre2_regexec,posix-result-vector-one-past-cap,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_pcre2_uaf_0001,pcre2,uaf,src/pcre2_compile.c,pcre2_code_copy,deserialized-code-copy-table-refcount-skip,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_pcre2_uninit_0001,pcre2,uninit,src/pcre2_match.c,pcre2_match,heapframe-ovector-tail-initialization-truncation,pcre2-10.47-hard-20260615/pcre2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
slre_9075c67_hard_spatial_bracket_table_exact_capacity_guard_0002,slre,spatial,slre.c,foo,slre-regex-bracket-table-exact-capacity,slre-9075c67-hard-20260616/slre_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
slre_9075c67_hard_spatial_branch_table_exact_capacity_guard_0001,slre,spatial,slre.c,foo,slre-regex-branch-table-exact-capacity,slre-9075c67-hard-20260616/slre_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
slre_9075c67_hard_spatial_capture_array_one_short_late_write_0003,slre,spatial,slre.c,foo,slre-capture-output-array-one-group-short,slre-9075c67-hard-20260616/slre_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
slre_9075c67_hard_spatial_literal_match_end_guard_inclusive_0004,slre,spatial,slre.c,bar,slre-literal-match-slice-end-inclusive-guard,slre-9075c67-hard-20260616/slre_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_alloc_png_interlace_final_sample_stride_0011,stb,alloc,stb_image.h,stbi__create_png_image,stb-png-adam7-final-output-stride-underallocation,stb-master-secondary-topup-hard-20260616/stb_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_alloc_psd_raw_16bit_output_pixel_stride_0010,stb,alloc,stb_image.h,stbi__psd_load,stb-psd-raw-16bit-output-pixel-stride-underallocation,stb-master-secondary-topup-hard-20260616/stb_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_alloc_truetype_simple_glyph_contour_vertex_bound_0009,stb,alloc,stb_truetype.h,stbtt__GetGlyphShapeTT,stb-truetype-simple-glyph-contour-closure-underallocation,stb-master-hard-20260616/stb_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_spatial_gif_descriptor_single_axis_overrun_0003,stb,spatial,stb_image.h,stbi__gif_load_next,stb-gif-frame-rectangle-axis-combination,stb-master-hard-20260616/stb_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_spatial_png_trns_palette_alpha_byte_count_0001,stb,spatial,stb_image.h,stbi__parse_png_file,stb-png-trns-alpha-count-entry-byte-confusion,stb-master-hard-20260616/stb_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_spatial_truetype_cff_subr_stack_equal_depth_0008,stb,spatial,stb_truetype.h,stbtt__run_charstring,stb-truetype-cff-subr-return-stack-equal-depth,stb-master-hard-20260616/stb_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_spatial_vorbis_floor_masterbook_equal_count_decode_0013,stb,spatial,stb_vorbis.c,start_decoder,stb-vorbis-floor-masterbook-equal-count-decode,stb-master-secondary-topup-hard-20260616/stb_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_spatial_vorbis_mapping_residue_equal_count_dispatch_0012,stb,spatial,stb_vorbis.c,start_decoder,stb-vorbis-submap-residue-equal-count-dispatch,stb-master-secondary-topup-hard-20260616/stb_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_spatial_vorbis_mode_mapping_equal_count_0004,stb,spatial,stb_vorbis.c,start_decoder,stb-vorbis-mode-mapping-equal-count-dispatch,stb-master-hard-20260616/stb_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
stb_latest_hard_spatial_vorbis_residue_book_equal_count_0006,stb,spatial,stb_vorbis.c,start_decoder,stb-vorbis-residue-book-equal-count-vector,stb-master-hard-20260616/stb_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
tomlc99_1_0_hard_doublefree_array_table_child_key_alias_0001,tomlc99,doublefree,toml.c,parse_select,toml-array-table-child-key-aliases-parent-array-key,tomlc99-1.0-hard-20260616/tomlc99_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
tomlc99_1_0_hard_doublefree_implicit_path_key_alias_0001,tomlc99,doublefree,toml.c,walk_tabpath,toml-implicit-table-path-key-borrowed-from-tpath,tomlc99-1.0-hard-20260616/tomlc99_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
tomlc99_1_0_topup_hard_doublefree_implicit_table_promotion_key_reowned_0001,tomlc99,doublefree,toml.c,create_keytable_in_table,toml-implicit-table-promotion-key-reowned-after-free,tomlc99-1.0-topup-hard-20260616/tomlc99_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
tomlc99_1_0_hard_spatial_basic_string_unicode_slack_0001,tomlc99,spatial,toml.c,norm_basic_str,toml-basic-string-unicode-escape-slack-underreserved,tomlc99-1.0-hard-20260616/tomlc99_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
tomlc99_1_0_topup_hard_spatial_timestamp_timezone_colon_buffer_0001,tomlc99,spatial,toml.h,toml_timestamp_t,toml-timestamp-timezone-colon-offset-buffer-underfit,tomlc99-1.0-topup-hard-20260616/tomlc99_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
tomlc99_1_0_hard_typeconf_inline_table_item_member_0001,tomlc99,typeconf,toml.c,create_table_in_array,toml-inline-table-array-item-variant-member-confusion,tomlc99-1.0-hard-20260616/tomlc99_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
tomlc99_1_0_topup_hard_typeconf_nested_array_item_member_0001,tomlc99,typeconf,toml.c,create_array_in_array,toml-nested-array-item-table-member-confusion,tomlc99-1.0-topup-hard-20260616/tomlc99_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
tomlc99_1_0_hard_uaf_parse_file_array_value_borrow_0001,tomlc99,uaf,toml.c,parse_array,toml-parse-file-array-value-borrowed-from-input-buffer,tomlc99-1.0-hard-20260616/tomlc99_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
tomlc99_1_0_topup_hard_uaf_parse_file_table_value_borrow_0001,tomlc99,uaf,toml.c,parse_keyval,toml-parse-file-table-value-borrowed-from-input-buffer,tomlc99-1.0-topup-hard-20260616/tomlc99_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
tomlc99_1_0_topup_hard_uaf_timestamp_in_fractional_millisec_rebase_0001,tomlc99,uaf,toml.c,toml_timestamp_in,toml-table-timestamp-millisec-pointer-not-rebased,tomlc99-1.0-topup-hard-20260616/tomlc99_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
utf8proc_b3e0f28_hard_alloc_map_reencode_spare_byte_missing_0001,utf8proc,alloc,utf8proc.c,utf8proc_map_custom,utf8proc-map-cross-pass-reencode-spare-byte-missing,utf8proc-b3e0f28-hard-20260616/utf8proc_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
utf8proc_b3e0f28_hard_spatial_composition_table_len_inclusive_probe_0004,utf8proc,spatial,utf8proc.c,utf8proc_normalize_utf32,utf8proc-composition-table-slice-inclusive-probe,utf8proc-b3e0f28-hard-20260616/utf8proc_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
utf8proc_b3e0f28_hard_spatial_decompose_reorder_last_pair_inclusive_0003,utf8proc,spatial,utf8proc.c,utf8proc_decompose_custom,utf8proc-decompose-ordering-last-pair-inclusive-loop,utf8proc-b3e0f28-hard-20260616/utf8proc_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
utf8proc_b3e0f28_hard_spatial_iterate_four_byte_truncated_tail_0002,utf8proc,spatial,utf8proc.c,utf8proc_iterate,utf8proc-iterate-four-byte-tail-inclusive-boundary,utf8proc-b3e0f28-hard-20260616/utf8proc_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_tertiary_hard_doublefree_dyn_free_chunk_kept_in_used_list_0009,yyjson,doublefree,src/yyjson.c,dyn_free,yyjson-dyn-allocator-free-list-used-list-dual-ownership,yyjson-0.12.0-tertiary-topup-hard-20260616/yyjson_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
yyjson_0_12_0_hard_spatial_incr_realloc_kv_pair_padding_0002,yyjson,spatial,src/yyjson.c,yyjson_incr_read,yyjson-incremental-object-kv-realloc-padding-loss,yyjson-0.12.0-hard-20260616/yyjson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_hard_spatial_mut_writer_ctx_reserve_shrink_0008,yyjson,spatial,src/yyjson.c,mut_write_root_minify,yyjson-mut-writer-two-ended-context-reserve-shrink,yyjson-0.12.0-secondary-topup-hard-20260616/yyjson_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_hard_typeconf_immutable_nested_array_writer_object_dispatch_0005,yyjson,typeconf,src/yyjson.c,write_root_minify,yyjson-immutable-writer-nested-container-discriminator-inversion,yyjson-0.12.0-hard-20260616/yyjson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
